average_slowdown,mean_completion_time,p95_completion_time,utilization,task_failure_rate,tasks_arrived,tasks_failed,scenario,severity,severity_rank,method,seed,degradation_pct
7.8886067708333325,24.15625,60.28125,0.41910807291666663,0.48567708333333337,96.0,46.625,co_tenant_interference,medium,2,heuristic_sjf_bestfit,2,86.99689287625004
8.753819444444446,26.712239583333336,65.59375,0.37939453125,0.5338541666666666,96.0,51.25,co_tenant_interference,high,3,heuristic_sjf_bestfit,2,107.50648174822014
6.873437499999999,21.614583333333332,60.0,0.4583333333333333,0.4166666666666667,96.0,40.0,co_tenant_matched_load_control,low,1,heuristic_sjf_bestfit,2,62.93263097246797
6.873437499999999,21.614583333333332,60.0,0.4583333333333333,0.4166666666666667,96.0,40.0,co_tenant_matched_load_control,medium,2,heuristic_sjf_bestfit,2,62.93263097246797
8.022048611111112,24.916666666666668,62.0,0.4016927083333333,0.4895833333333333,96.0,47.0,co_tenant_matched_load_control,high,3,heuristic_sjf_bestfit,2,90.16008889254704
3.0442708333333335,11.4375,65.5,0.5826822916666666,0.1875,96.0,18.0,clean,clean,0,deeprm_inspired_pg,2,0.0
4.881814236111111,16.178385416666668,78.96875,0.4901529947916667,0.28515625,96.0,27.375,observation_noise,low,1,deeprm_inspired_pg,2,60.36070715711435
5.202170138888889,17.674479166666668,80.96875,0.4702962239583333,0.3125,96.0,30.0,observation_noise,medium,2,deeprm_inspired_pg,2,70.88394639292841
6.229036458333334,20.903645833333332,84.84375,0.42529296875,0.37369791666666663,96.0,35.875,observation_noise,high,3,deeprm_inspired_pg,2,104.61505560307955
5.882638888888889,16.791666666666668,63.0,0.58203125,0.3229166666666667,96.0,31.0,reward_corruption,low,1,deeprm_inspired_pg,2,93.23638437410892
3.4723958333333336,12.645833333333334,68.5,0.5833333333333334,0.20833333333333334,96.0,20.0,reward_corruption,medium,2,deeprm_inspired_pg,2,14.063301967493587
5.696354166666666,16.979166666666668,39.5,0.5572916666666666,0.3333333333333333,96.0,32.0,reward_corruption,high,3,deeprm_inspired_pg,2,87.1171941830624
